gene,GSE16561_log2FC,GSE16561_pvalue,GSE16561_padj,GSE22255_log2FC,GSE22255_pvalue,GSE22255_padj,GSE37587_log2FC,GSE37587_pvalue,GSE37587_padj,meta_padj,TRI
CCNL1,-0.148928520497807,0.1300073836346157,0.395472632279594,0.522280125,0.0071727514490994,0.3129756147549171,-126.50294117647024,0.0406662214740075,0.2616114770987751,0.11792851937026563,0.06957394897454237
MAPK8IP3,0.012708709525641,0.8014951975357161,0.9306736539465884,0.0347930000000005,0.543280026702018,0.8040205299319433,37.68235294117642,0.1698881695737126,0.5116339132916975,0.6740889250480171,0.02072449918071745
INSL3,0.078483113212932,0.337607472738144,0.7558172353763408,0.0982973333333339,0.1547414252002046,0.5520685066685038,7.752941176470557,0.3957862209919464,0.7247892027115126,0.6693288224299432,0.004263954093066738
ITGAE,0.0638257418925438,0.5155533813916151,0.8862418779512132,0.1019219999999982,0.2251864637495563,0.603557905867301,-82.92941176470583,0.1251445532940835,0.4449355125053156,0.49279809057837154,0.04560942701369884
TPSG1,0.0654349924860646,0.4949698056747533,0.8783692231936202,0.1128184999999994,0.1278225416675386,0.5248702913729593,-6.447058823529432,0.085565875568713,0.3704413745684289,0.4004064526273436,0.0035457463474971003
NFAT5,0.1491172352852564,0.1250465379336262,0.3848789825411891,-0.0221846666666687,0.797789800748072,0.9297005006562316,-10.084313725490231,0.6283945704616579,0.8641076125300221,0.5398351880460783,0.005546159813010217
TGFBR1,0.0969930250285087,0.2574845394162571,0.6472699194186031,-0.1306486666666675,0.2272363907085854,0.6055947721282954,-9.11176470588228,0.1382855024024966,0.4667627782334113,0.36509761613809233,0.005011278368862178
DCP2,0.558955772560758,4.228465267312301e-07,1.603079325099066e-05,-0.0120933749999991,0.8252063147311396,0.9420406493943042,-719.7000000000003,4.660461337889649e-05,0.0046130346388334,8.604749906113585e-08,0.39581981739956346
RAB7B,0.0405245085482456,0.6789530696950888,0.9097344946276869,0.0331982499999989,0.5465278076638068,0.8070280505071205,-1.5205882352941271,0.6617280141061812,0.8800948391072729,0.9289391850674122,0.0008362914514854045
AGPS,0.0264211460880713,0.6367473048638297,0.9064642304759116,-0.1184785000000019,0.1663498268499967,0.5606433815616672,-2.9470588235293462,0.8703670853756841,0.96099387821556,0.9524447769715525,0.001620820182569345
NDUFB5,-0.1561702183478261,0.1217854677017841,0.377554854107936,-0.0724210000000002,0.2643809998102914,0.6290489688233293,-268.27647058823504,0.3686289493578401,0.7051949119997115,0.4122115168486472,0.14754639933421496
TIRAP,0.0624569845021367,0.403818982266061,0.8234340252184059,-0.0282608999999993,0.5602431833515558,0.8143304858830823,-5.858823529411751,0.0502814891785872,0.2878839321873189,0.2683392893776689,0.003222229344988223
FZR1,0.0674868081074561,0.4643759967547225,0.8643444131344903,0.0216215000000001,0.6799655764670762,0.879378876432243,-6.829411764705924,0.2556755258460728,0.6098190806010176,0.6407972429533799,0.00375603239912787
GCA,0.6945954258596492,1.525335289254112e-08,1.2502099981923518e-06,-0.0020675000000025,0.9912917965766692,0.9967718648197664,-1817.2970588235291,0.233458613388174,0.5858747814341664,4.0742276722669826e-06,0.9994750451358798
ARHGEF9,-0.031125211664437,0.699128588528471,0.9110727309751636,-0.1764960000000002,0.036515925569126,0.4207229271906978,1.2882352941176407,0.8440464083384188,0.9549753534950528,0.960585102184983,0.0007085022354943966
SELPLG,0.025304145493421,0.8714776300268682,0.952552701459792,-0.1488828333333316,0.0426146398160277,0.4299674676878547,235.86764705882345,0.1449107346647373,0.4778059932650565,0.6571164224228984,0.1297222300809895
PVRL2,0.0809787700876068,0.4337602771924167,0.8468517876913314,0.046127375000001,0.5981834394282459,0.834315095454648,7.268627450980404,0.3943163551529299,0.724532471976517,0.7316744912545697,0.0039975917610011345
TM9SF4,0.0224103367763157,0.7963233099387729,0.92830287734617,-0.1684088333333333,0.0295267833652643,0.4016179375612522,218.07058823529405,2.339794269732997e-05,0.0030552450034425,0.002262875386380545,0.11993422317008398
PLA2G4C,0.1526815543656633,0.1717010519982839,0.4874591764877515,0.003823249999999,0.964437898798783,0.9889886876493976,-38.05882352941183,0.1234253911256883,0.441834139964552,0.2745688517200173,0.02093155006232318
RNF26,-0.0508661668508771,0.412814325936932,0.829501909774604,0.0041285000000002,0.9260377668398388,0.9776520209985988,26.71764705882356,0.0119170161698245,0.1365264371897583,0.11297021169100185,0.01469414225395237
SRGN,0.2716212738617614,0.0003512941102171,0.0033966143446596,0.3513936666666648,0.006465882173958,0.3040266255628905,-331.15588235294126,0.8653625104283627,0.9606188069484616,0.017145558398350746,0.18212874931739959
LPL,0.1692466922697368,0.0707899854538066,0.2502527760531536,-0.1673515000000005,0.4138332859256818,0.7267396337152761,-13.67352941176469,0.0189992444607727,0.1782840762898522,0.04727887799276729,0.007520152723318407
NTF3,0.033551886868421,0.7410225510668741,0.9205943322098183,0.0784115000000005,0.2507220750836723,0.6202883758079004,-4.141176470588249,0.3890538600612362,0.7207837524617127,0.855175843369338,0.002277559697662371
SORBS1,0.0362996153155982,0.7086385637478313,0.9138520329608164,0.0066616999999995,0.8519762013475046,0.95223400685961,-0.7823529411764696,0.6157329739752995,0.8588442209512144,0.92579462610723,0.0004302776133367813
PPP2R2B,-0.0422859171961538,0.346631821482347,0.7649289223271737,0.0211804999999989,0.8252807486650517,0.9420406493943042,21.461764705882445,0.2881630402838183,0.6392636175569888,0.5972060634053004,0.011803517836535753
CCDC54,0.023748497574136,0.8201912445038344,0.9371396045539896,0.0516840000000002,0.2941803076353226,0.649238648152948,1.676470588235304,0.5707201903138185,0.8382536306990312,0.9355132871320535,0.0009220234571502521
WNT1,-0.0038968573969298,0.9648595453002844,0.9851895603273744,0.086456,0.2951769601741015,0.649843119402204,4.3029411764705685,0.2245604257086113,0.5762196528651515,0.791374500537263,0.0023665268733522892
GOLGB1,0.2209727252280702,0.0489200199229513,0.187571476909312,0.0038075000000006,0.9456397613293072,0.9832543223192106,25.77647058823527,0.508366960657548,0.8045050074659111,0.30044141986300454,0.014176515049938167
BVES,0.0342648505149572,0.7156345323938452,0.9155280236171128,0.0166785000000011,0.7647045000984334,0.9176410438808292,-1.8617647058823932,0.393832245856231,0.7241801080846193,0.8507063530462722,0.0010239313129405594
PIWIL2,0.0383394690801282,0.6841628313875139,0.9097344946276869,-0.0231194999999999,0.7860089742215793,0.9252568032635832,-0.6823529411764184,0.7740825803617111,0.9270188459085306,0.9476580476935722,0.0003752797229102472
TPO,0.0452537240592948,0.6048352996794621,0.9038924964709308,-0.1224420000000008,0.1618725712424764,0.5568104363355119,1.433823529411768,0.6152330559838729,0.8588235529337671,0.9035122550149334,0.0007885726936153444
ZNF256,-0.2801569990877192,1.709201832966245e-06,4.893640030699224e-05,-0.0172154999999998,0.9438709247448984,0.98288119667185,-22.62058823529418,0.0730409164516475,0.3459774708522026,5.470308399113038e-05,0.012440846331478187
USF1,0.1772893856217105,0.0934649639685642,0.3094060811704302,0.0445230000000016,0.7549331571250357,0.9136817482732864,-88.38823529411752,0.1277600661819518,0.4492579869607935,0.19634804972179895,0.04861166479698101
KLK10,0.0238896824278846,0.81114923248894,0.9327325428141402,0.0752489999999994,0.0718709104948672,0.4698680204583197,-10.333823529411744,0.0122439822086961,0.1387781072729647,0.17541474867415027,0.00568338494157436
KCNAB1,-0.0073654399513888,0.937608153547444,0.9759347069227892,0.0370196000000007,0.1659871540944948,0.5606433815616672,-1.200000000000017,0.4878047446903494,0.7914069882781775,0.9317039096471216,0.0006599746851180807
PTK7,0.0564548708189102,0.5047577421010683,0.8829419430668681,0.0498662500000008,0.2347986771107631,0.6109458817708627,6.441176470588204,0.0369804758012629,0.251550593078468,0.2564497348357496,0.0035425111774719836
PDZRN3,0.0231246474690171,0.8072198471509036,0.9321283746834164,0.0847948333333334,0.0126145038915222,0.3713866578084989,3.0578431372549346,0.1185479209822967,0.434588430370772,0.5861172019626987,0.0016817492180419007
RRAS,-0.182394720863991,0.0825284495883996,0.2809776291371206,-0.2649879999999998,0.046639426803085,0.4327670459729463,91.8058823529409,0.266916590584181,0.6202733558719324,0.28057139442725715,0.050491298581557396
FRMD4A,0.1207863402083333,0.1114997493455025,0.3550344536713626,0.0660210000000005,0.0231721624017024,0.3910207198718995,-10.558823529411796,0.030518636774256,0.227399808691679,0.08912705096191535,0.005807130195034028
GPS1,-0.1190891636645299,0.0844415449622177,0.2857888814846299,-0.0721830000000016,0.2089278409896684,0.5953098439186304,10.65686274509801,0.6679819539770131,0.882316943064734,0.4628551559903438,0.005861049695452137
PRDM13,0.0154901587324561,0.8788539296993254,0.954944556345961,0.0786959999999998,0.248278342877271,0.6182479019010356,4.261764705882428,0.2576291134281258,0.6108124769977381,0.8021084316202264,0.0023438806831767214
MGC50722,0.0185928621842105,0.8709972966313938,0.9523590377832248,0.0355134999999995,0.5318854431387261,0.7979149964768871,-8.808823529411796,0.1311697417148742,0.4554061879110034,0.6303415391279169,0.004844667112570173
TSTA3,0.3803945985087718,0.009357682927225,0.0496211317522742,0.0135479999999983,0.773709091634604,0.921703689101406,26.026470588235497,0.8362673127229305,0.9519926112165984,0.1514061407859809,0.014314009776004557
KCTD7,0.0906664569855072,0.3830272583038959,0.8065046368755894,-0.0867502500000005,0.1119258278379172,0.513332014519966,-23.57647058823534,0.2621551326607665,0.6148906291237692,0.5985900942556298,0.012966561460555073
FEZ2,0.4573364600112179,8.784644513239252e-07,2.85888504526448e-05,-0.0759118333333335,0.2047416011606226,0.5902231979091084,-199.08676470588216,0.0073473171872934,0.1015168341445182,5.909351543260747e-06,0.10949352070661678
BCR,0.0191690184257478,0.7880359087055601,0.926468992012788,0.045823666666668,0.6901366945846714,0.8840614776296668,12.780392156862746,0.0140590968281437,0.1504244058695343,0.18759917031180792,0.007028946074509133
UAP1L1,0.1273950844894092,0.0906649145060133,0.3023226355627437,-0.018205,0.9222301768356256,0.9758823946464328,9.847058823529435,0.4199971596557416,0.74386291988122,0.37884502699923134,0.005415674621998304
ATP1B2,0.1572203496995614,0.0401104038256432,0.1608535010561435,0.0730409999999999,0.1424305677849444,0.5386479860576738,-12.155882352941148,0.4275314683047353,0.7491806066292125,0.24432946626765112,0.006685478856845546
FARP1,0.0296820476036324,0.7517704380097843,0.922381064118824,0.0476394285714274,0.0492535089393213,0.436813674240112,-0.8823529411764923,0.7001241639875346,0.8949712115776052,0.9475315556445559,0.0004852755037632997
UNK,0.0138909762218505,0.8875309055167797,0.957949778736231,-0.0041456666666652,0.9426128332678628,0.9827307266825434,-0.3882352941176634,0.9026815296651116,0.9704116649503512,0.9887916522924073,0.00021352122165585558
SPACA3,0.0776670707083333,0.4116976941174369,0.8286964563911552,-0.0340169999999986,0.6622544425552948,0.8704017268578805,-6.782352941176498,0.2099937454917709,0.5589287734122443,0.5615179051786645,0.0037301510389271537
TNIK,-0.1619457249832775,0.0162467941996642,0.0774039947553431,0.0491230999999992,0.6789908188339294,0.8789092567844203,42.78529411764709,0.006631143304451,0.0967563964796719,0.008177859970727872,0.02353100917748184
SLC45A4,0.2912819345526315,0.0081217908576185,0.0441790819366892,0.0013196666666663,0.978001785018226,0.9918326530826412,-176.5,0.0088981280545261,0.1148195765869757,0.006123158312307301,0.09707127660278299
USP3,0.4606037066666666,7.091850530650487e-07,2.3719292530472835e-05,-0.0638225000000005,0.1686705294231142,0.5608631952999971,-496.7911764705887,0.0109678998535779,0.129335501115282,6.64802521738331e-06,0.27322466688384417
PSG7,0.0736127761571906,0.4388759074544196,0.8481492882704853,0.137754000000001,0.0284427723476644,0.4004061924333787,1.8705882352940928,0.5812805478286522,0.8435238376031524,0.8288186927061935,0.0010287840679781563
KCNJ4,0.0736576788878205,0.4533179554299743,0.8577948128355537,0.0455429999999994,0.4092531797696018,0.7244452367658676,-1.55980392156863,0.2899621816701555,0.6416863080360542,0.6659259676650809,0.0008578592516526578
NOL9,-0.1038195556722408,0.1451110706175128,0.4302779802722946,-0.1317501666666674,0.0865156886252724,0.4836864478174176,12.317647058823582,0.1331253930405063,0.4580039709620436,0.26134980130112834,0.006774446032535525
DYM,0.0819164952149122,0.2718685186505133,0.6668890062149486,-0.0977988333333339,0.0193831299887105,0.3860224288049543,-53.326470588235225,0.3557179184034397,0.6964350516898956,0.5885165392524491,0.02932843386244053
ZHX1,0.058673954042735,0.3393809211918071,0.7574101260974805,-0.1141774999999993,0.1448424434548048,0.5402370012568378,6.697058823529432,0.062535847687686,0.3191202865476923,0.27476425340916616,0.0036832410735633653
EGR3,0.058239748025641,0.3248631104827524,0.7395049513097868,0.783658,0.1543181022357089,0.5518545008041322,7.735294117647072,0.1840554023207663,0.527508014990179,0.4767658002781463,0.004254248582991497
IFNGR2,0.3554009364013157,0.001307636855695,0.0100653925622718,-0.0810489999999983,0.4028341637798015,0.7207697111801921,-1630.7029411764725,0.043246410811837,0.2680792916711353,0.0051427926667289405,0.896852216770046
TXLNB,0.0479643527714604,0.5844367181820231,0.9021455609198082,0.011559,0.7853181655570431,0.924993755190847,-0.6470588235293633,0.849886353546426,0.9566286868458612,0.9404625022983429,0.0003558687027597177
TSPAN11,0.0484878320224358,0.6208495255108362,0.9038924964709308,0.0618850000000001,0.2648204859051433,0.6290489688233293,-4.151470588235355,0.0402284129952339,0.2599284027984023,0.3011205431521405,0.0022832212452063025
RGR,0.1458040188579059,0.1127696219678707,0.3577217414306916,0.0963325000000008,0.0233673386454509,0.3910207198718995,-37.01470588235293,0.6131022043582883,0.8576454982584654,0.508241581022677,0.020357307382869914
BLOC1S3,0.0222494462828947,0.833730326574293,0.9406391304218834,-0.0843910000000001,0.1309197050075132,0.5260453258473445,4.426470588235333,0.2017748650434622,0.5492671462526161,0.7278931001188927,0.0024344654438791815
HMGN2,0.1323542027280701,0.4017347446410548,0.8218128085977118,-0.0029899999999987,0.9263158087957076,0.9778678096032284,226.36764705882436,0.5254978080855217,0.8142603272108158,0.7849572341802974,0.12449743049047193
SLC2A3,0.7537909761761428,6.942834170098173e-10,1.2457696231157237e-07,0.4119517500000018,0.0985421255866633,0.4987124413009279,1573.5970588235325,0.2136145401923294,0.5630867489811721,3.7834721581839477e-07,0.8654451861664867
ZNF382,0.070949491116228,0.4765953926937569,0.8698626887406316,-0.0364042500000003,0.7344812091810939,0.9031388158505814,-1.7088235294117735,0.5423385608082462,0.824026937911877,0.8313649295301954,0.0009398168922882387
HAPLN3,-0.4208826012040134,9.544953655384048e-07,3.0175689199092712e-05,-0.0048710000000005,0.9490914407479224,0.984302745894071,33.57058823529411,0.0717221277566296,0.3426867262873436,3.4650661355410536e-05,0.01846311533318055
MADD,-0.0188487427494658,0.7455813116214912,0.9219078569637864,0.0142517499999978,0.7643727791158974,0.9176410438808292,4.312745098039216,0.7199608237846831,0.9044421453182252,0.9482369241664392,0.002371918823394115
STOML2,-0.2488397433618421,0.0156993041444409,0.0752003464754282,-0.0928354999999996,0.1127173465224804,0.513332014519966,-102.53823529411773,0.1953864933056086,0.5421804357276155,0.0832115635648028,0.056393866292331715
PIGQ,-0.0772687702587719,0.3773419374303275,0.7999914170844465,0.0691905000000003,0.040984993808806,0.4280938819430039,24.44411764705876,0.5322096652498136,0.8187213633825442,0.7725154745549031,0.013443749039255581
SLC25A19,-0.0262483545964912,0.7663440557114939,0.9230858973712276,-0.026803000000001,0.6946057412829622,0.8849525074606766,-57.53823529411767,0.0523294676289093,0.2936068914103951,0.3888297858702199,0.031644815600404004
FHL5,0.0638881680438596,0.5026132807009132,0.8816330923369606,-0.0019671666666667,0.9307459823399578,0.9793954422154064,-3.752941176470614,0.0997037724763209,0.3971773761235803,0.4370640741379891,0.0020640384760065313
RB1,0.0140890390947603,0.8412246293427709,0.9424928709897248,0.0669005000000009,0.3920198669968395,0.7139473246581091,-9.467647058823502,0.5066168691880333,0.8033029363600079,0.9219353819105929,0.005207006155380062
LENG8,0.018379268632107,0.762246541301995,0.923024243631166,-0.1350150000000001,0.4384693271166214,0.7441881245327231,9.344117647058797,0.3334955832321903,0.6791518593730657,0.8284054966705534,0.005139067584853202
ESCO1,0.1533358462630992,0.0674536350577833,0.2405226899407262,-0.0512649999999998,0.4335177561507727,0.7416250835936754,-26.688235294117646,0.09990135135141,0.3973906959988086,0.13747743145504754,0.01467796640382691
ADAM7,-0.2346844068316611,0.0099092129125417,0.0520468864923772,0.0666825000000002,0.0675893928402009,0.464279336850589,-19.676470588235247,0.4689422167456258,0.7786188263034163,0.10893074298406907,0.01082164373392129
PYDC1,0.0354856289824561,0.7152657833600197,0.9155280236171128,0.0631279999999998,0.3704542521080427,0.7000010581865572,7.770588235294099,0.0396610000022143,0.2586624589714938,0.3230381983415557,0.00427365960314201
PGK1,0.4060969655239688,5.0838584031060055e-05,0.0007401696477679,-0.0050769166666686,0.9433542855731996,0.9827307266825434,33.9735294117645,0.7358267182807732,0.9102205296564287,0.003779717827740795,0.01868472447989901
CNBD1,0.0263459233812708,0.8017397758335518,0.9307529261117086,0.0496104999999995,0.2219991089582468,0.6012280849345075,0.7294117647059295,0.7835336761818363,0.9315130094951084,0.9671515964283857,0.00040116108311101045
SCNN1G,0.0204514800570175,0.8366111625268671,0.9408326790289814,-0.0319164999999999,0.4491634393963485,0.7491889859705497,-3.799999999999983,0.3397935950881449,0.6840042625621533,0.8524061303207684,0.0020899198362072167
PAX1,0.0294652900701754,0.7857544587608066,0.9253538441491946,0.0194968333333322,0.5318361546457457,0.7979149964768871,-5.417647058823519,0.2092725238488802,0.5584609935231165,0.7221924866814813,0.002979591593106581
SEPW1,-0.1851048672229654,0.0174416296559276,0.0820077756980905,-0.0368737500000015,0.4750667107685848,0.7637689710304202,-55.41470588235302,0.3083122205044816,0.6575279110495409,0.11919994354277426,0.030476919221347057
LETMD1,-0.2879662243349358,4.711788041061095e-07,1.710447304887921e-05,-0.0679190000000016,0.2435490990468076,0.6162052090593583,16.379411764705992,0.538148345975449,0.8221191535374799,9.307000774615863e-05,0.009008330934859225
DLGAP3,0.0320768403879598,0.7584229382670977,0.922600501126968,0.0251269999999994,0.5948411033432187,0.8328627495441283,-1.5441176470588118,0.5967165234058129,0.8501783647457848,0.9302179010219721,0.0008492321315857471
NUP62,-0.1558285129246795,0.0006449940694475,0.0055720437567501,-0.099921833333334,0.1749463999395094,0.5653997827171772,254.5014705882352,0.0053017276932584,0.0850882687608753,0.0006661716863201688,0.13997043992796385
CCDC7,-0.0014049903878205,0.9866915879071784,0.9934716707098676,0.0961409999999984,0.0578311166181443,0.4485906843689836,-2.181372549019585,0.3185474889113306,0.6681300623666445,0.8717855889030924,0.001199708884303671
KCNAB2,0.0209509033926282,0.8143907753479185,0.933967931859532,-0.0455455000000002,0.564616006324445,0.8171722978145419,3.82499999999996,0.5032863748600295,0.8010625272374751,0.9177618632174865,0.0021036693088138307
SCUBE3,0.003721760486842,0.9685496507626812,0.9867568681674888,0.0101837499999994,0.7901141053101949,0.9264693767974674,0.9911764705882432,0.738417107081872,0.9116102559402324,0.9790749578203787,0.0005451261492274309
CYP17A1,0.069104682199554,0.5008958317031196,0.8805787230316394,0.0928335000000006,0.0398909463456767,0.4272388464173323,-1.217647058823502,0.7592264908492989,0.9212887209270816,0.9077313266587822,0.000669680195193322
KCNK16,0.0409552443969298,0.668698519059673,0.9085161278239584,0.1460690000000006,0.0134542350997115,0.3782953580567491,-0.7705882352941558,0.8024147215801016,0.9404978091709616,0.9482369241664392,0.0004238072732866256
MAP3K15,0.0809419282207357,0.4574526784655351,0.8609577129220943,0.0397120000000001,0.4924566302270831,0.7751112264932776,-6.967647058823559,0.273602745676701,0.6280358375917445,0.6547456794964386,0.0038320588947174453
G3BP2,0.125987617275641,0.0013586519040465,0.0103738815307247,-0.0014470000000024,0.9847070576156912,0.9941704558787288,-41.64411764705847,0.2087491876954188,0.5577184773028654,0.01629310360135896,0.022903386192614443
OR51B4,0.0272212615789473,0.7907895038673425,0.9271248103112072,0.1330615000000001,0.0266993276156887,0.3990917500349469,1.523529411764741,0.6123397735390994,0.8572300146618298,0.9388272468000514,0.0008379090364979629
GLRA3,0.0489802285304487,0.6171344129819106,0.9038924964709308,0.0072933333333331,0.7755261453910098,0.9219984209992788,0.5838235294117169,0.8157080505383598,0.9453565252214744,0.9416839602938099,0.00032109062499001574
CREBL2,0.042745803241228,0.518335906874738,0.8866859941106245,-0.0360393333333366,0.4663713332141371,0.7590948243310325,5.432352941176504,0.4218008336904069,0.7454052405564128,0.7932643690949074,0.0029876795181693265
HEXDC,0.0822417422105263,0.2735429652996459,0.6703771674508487,-0.0497395000000002,0.2170323564161457,0.599551340577353,-8.849999999999966,0.583847610049263,0.844742797479322,0.71342901269779,0.004867313302745757
PRKAG1,0.0645350197451923,0.2113788958938958,0.5638185977660003,-0.1280985000000001,0.0331946908925835,0.4130825732630964,-61.20441176470592,0.0216798898726542,0.1905132877095325,0.10789706973194974,0.033661135318540474
CLEC4A,0.4764455628818282,3.7610645377156326e-05,0.0005806908712998,-0.0227250000000012,0.8678755218129454,0.9583077903228514,-743.4323529411768,0.0019032248367403,0.0462839182824884,3.567274036535405e-05,0.40887211086578334
CHRDL2,0.0707316806798245,0.4681051994660983,0.8667551022885027,0.1150059999999983,0.0976715631900236,0.4975234966261385,0.1264705882352643,0.9678970293914776,0.989958084267556,0.9304080948532237,6.955615553938818e-05
EPHA5,0.051593539790064,0.5445665737717893,0.8953853932480265,0.0071096666666661,0.8141290893143558,0.9377987375653696,1.6901960784313417,0.4187453440419649,0.7426563673721996,0.8035745551970741,0.0009295721872087698
RNASE2,0.3877496895852843,0.063119651131095,0.2290523989392402,0.0288924999999995,0.8804014747118293,0.9626346068751682,-225.955882352941,0.6904479695055965,0.8912327341829526,0.40634699582259215,0.12427096858871517
SMNDC1,0.4025263514749164,0.0046220963138135,0.0282300804299982,0.0318975000000012,0.6932304027733582,0.8843033228960179,-126.3352941176472,0.2332478665793856,0.5854565543366885,0.04084611404071048,0.06948174662882761
TNFSF13,0.1244810562371794,0.063767097770091,0.2307083172183293,-0.1106075000000004,0.3730393620062391,0.7011476813307034,23.139705882352985,0.0791130574035002,0.3591327098132225,0.11476302569452414,0.012726350086192245
DACT1,-0.0012994328782051,0.9887155230087948,0.9946315916095958,-0.1050824999999999,0.7384020936263891,0.9052260178350288,5.805882352941183,0.126865585550802,0.4472680970307066,0.6551247418570896,0.0031931128147624373
HUNK,0.0102085605350877,0.91575344881391,0.967451492592826,0.0394152500000002,0.3945118439265912,0.7148373722239735,3.6588235294117615,0.2441425070411217,0.5963706380945583,0.7987555564399457,0.002012275755605098
ALS2CL,0.0340622563141025,0.7033669741892026,0.9115883848037404,-0.0164780000000002,0.752190920216764,0.9116584380262724,2.9225490196078567,0.1981708679569798,0.5456890884970507,0.6794277785262446,0.0016073403074648527
ARHGDIA,-0.0358746550379041,0.7654028250389492,0.9230858973712276,0.0142028749999987,0.9316021592088152,0.979438662689834,491.0617647058823,3.5467652751160672e-06,0.0009418789864598,0.0005627561375080001,0.2700736112794076
B3GALT5,0.0253482849369657,0.7922028413470751,0.927582258857468,0.0861954999999987,0.0198819553167723,0.3860224288049543,4.713725490196026,0.0255163201118623,0.209168295745015,0.26765878140228144,0.0025924495801042907
RAI1,-0.3098649830767543,1.739230325856585e-07,8.102982549727628e-06,0.0259556666666656,0.4137243585191452,0.7267396337152761,30.664705882352905,0.0155550722511238,0.1599844032950145,3.2801506411533646e-06,0.016864941340786775
ZBTB37,0.0927837485416666,0.3638772290317651,0.7865919324990073,-0.0069491666666667,0.8875521520062637,0.9656079113482056,-0.5735294117647243,0.8873340579017486,0.9637636880920466,0.8773203053757163,0.00031542907744614714
SPAG1,0.109519560372329,0.0999418255203746,0.326773592528819,0.0784190000000002,0.5854794967523793,0.8285214846068194,-13.025490196078408,0.3927115380404039,0.7234964006099869,0.38435563203170275,0.007163744825554478
NOC3L,-0.1235231014358974,0.1760347594389475,0.497211132914347,-0.2117350000000017,0.1473183176784341,0.5415428759051704,-33.641176470588334,0.4101343439503013,0.7358145951860696,0.5190472855274137,0.018501937373481672
USH1C,0.0475222194487179,0.6290743562368241,0.904169509826108,0.1058339999999988,0.0063038438552427,0.3040266255628905,-1.3044117647058897,0.6195044366571483,0.859987444844079,0.9121444100536001,0.0007173989530633978
COL5A2,-0.0126191236798245,0.8929246494497225,0.9586647986889016,0.0315257499999996,0.4405803724032955,0.7449415745283278,-0.2411764705882149,0.9469813326365212,0.9832762340963556,0.9930207625641997,0.00013264197102862076
BCAT1,0.387031606483835,6.711265362380617e-06,0.0001458464508701,-0.0675843750000009,0.6896759046129386,0.883965606842855,2.829411764705924,0.9084987136520888,0.9727556278220753,0.0010125770018059213,0.0015561167820676322
RPL38,-0.126026461875,0.0929632951703236,0.3079757069040812,-0.0185778333333335,0.902196992120057,0.9700681562369518,-2085.763235294122,0.2754698612875804,0.6299457209223909,0.3052399489367263,1.0
MTMR4,0.3163704851688597,2.4047578503466816e-05,0.0004011353610163,-0.1562687500000006,0.0226344920385735,0.3893602425410968,-104.629411764706,0.0045280586710203,0.0779812750114238,4.99526707721784e-05,0.05754396923625073
HHLA1,0.0126445334593087,0.9067367529750946,0.9638760437358164,0.0162342500000001,0.6638774569960969,0.8707952053239976,-9.21176470588236,0.0301428749695026,0.2259949711152206,0.3165653802778188,0.005066276259288727
CCNF,-0.0234834350735785,0.7264311606193719,0.9172670330777054,-0.0158264999999993,0.7088468029928949,0.8898601993583467,-4.644117647058806,0.5945259975927899,0.849795107044895,0.9240264371144878,0.002554166734807428
SETX,0.0686502996754385,0.2034848670803289,0.5498315150778607,-0.0646291666666671,0.3786063989294885,0.7065043378156912,-25.17058823529408,0.285159516679373,0.6366633028605223,0.46933919868296725,0.013843292537354035
DRD3,0.0479189431292735,0.5606636231753813,0.8993414494671831,0.0002540000000004,0.9944859370651836,0.9981694967383408,3.573529411764696,0.277740279903417,0.6311013994639421,0.7073299701090633,0.00196536579024131
ANKRD7,0.0369493821682692,0.6915729055787692,0.9101805991190316,0.0469349999999999,0.2199446501752783,0.6005777442217263,-8.25,0.0084315359478476,0.1114056743626779,0.12545847522437212,0.00453732596018674
C2,0.1545446066469298,0.05138983140828,0.1942368862622095,-0.1622630000000002,0.0635466257411825,0.4612347743224033,-2.8205882352941103,0.629940354650038,0.8649791136549332,0.3466314723750712,0.0015512640270299726
SLC22A15,0.5646764383640351,7.666103504570728e-09,7.830040179514625e-07,0.0439994999999999,0.8323719281289033,0.9443932719555308,-118.47058823529404,0.0118795315233245,0.1364397613270369,2.5758271392201903e-07,0.06515632430528406
KCNRG,0.0444006849599359,0.5920749339593522,0.902752451704065,0.0013535000000004,0.9695408094339868,0.9901217403218332,0.9044117647059124,0.8138419906047164,0.9452583932163596,0.9379243710424162,0.0004974073913573864
ZNF484,-0.0252066321727982,0.639564776833176,0.9066589936846208,-0.0730090000000003,0.246958916530384,0.6174888737387849,-29.335294117647152,0.0070964963334802,0.099817032114355,0.10720402397757191,0.016133792915116824
AMIGO1,0.0223427452763157,0.7638598820032789,0.923024243631166,-0.0006749999999993,0.994839215536874,0.9982976952764973,-0.141176470588249,0.9789989019191075,0.993238724799332,0.982218500841301,7.764408060213357e-05
HKR1,-0.1834522425657894,0.0008486922743428,0.0070299039418117,-0.0200333333333331,0.4898607105399267,0.7741093345052733,17.164705882352905,0.1416432460762519,0.4731418921762196,0.008832007935322522,0.009440226133208472
CHI3L2,-0.1724429328990385,0.0487120236907238,0.1869899539073232,-0.1336219999999999,0.4319403308572748,0.7407936722256349,6.492647058823422,0.5574045039755662,0.8324392086140555,0.3157767278611922,0.003570818915191467
MARK3,0.1132941100813824,0.0075158983773913,0.041391994464953,-0.0696298333333338,0.3204526234995372,0.6673563628269408,6.638235294117635,0.6424618032226426,0.8709032411666832,0.11167829352273288,0.0036508893733124617
