gene,log2FC,t_stat,p_value,p_adj
FADS1,-0.7882352941176691,0.07653681808890403,0.9392235984021395,0.9806405984901164
CD3D,-49.9338235294108,0.07646436504793905,0.9392820553997063,0.9806405984901164
INPP4B,-1.5941176470588516,0.07662079773156374,0.9391574571854494,0.9806405984901164
GALNT8,-0.36470588235295054,0.07626423290164713,0.9394396818278795,0.9807280521511584
ZNF460,0.35882352941180784,-0.07602896255238022,0.9396260996692047,0.9807763237596496
BRAF,-0.7882352941176691,0.07602651165891047,0.9396336507415651,0.9807763237596496
ARC,0.3529411764705799,-0.07588841089659225,0.939738528083647,0.9808086917068594
CLDN1,-0.26176470588237066,0.07547313187932582,0.9400688288401399,0.9809221146828587
RHAG,-1.335294117647038,0.07562654196144751,0.9400372376536963,0.9809221146828587
KLHL13,0.27647058823527004,-0.07565559143036843,0.9399333948183595,0.9809221146828587
KITLG,-0.1705882352941046,0.07531687003939744,0.9401996072917969,0.9809814855901681
OSTF1,-32.149999999999636,0.07429184673450648,0.9410097327372482,0.9810474786354559
SLCO2A1,0.26764705882351336,-0.07420022757085923,0.9410755938680375,0.9810474786354559
PPP1R13L,0.2647058823529562,-0.07505338870807858,0.9404029985433487,0.9810474786354559
CMTM5,-4.091176470588209,0.07472175324175934,0.9407428476434125,0.9810474786354559
ARID1B,0.18235294117647527,-0.07453296018016548,0.9408161645116531,0.9810474786354559
ADRBK1,0.2088235294117453,-0.0746783297048906,0.9407061672247027,0.9810474786354559
AKAP8L,2.0911764705881524,-0.07433016519781947,0.9409884921112383,0.9810474786354559
DOCK3,-0.23823529411762934,0.07493264069686,0.940495747345138,0.9810474786354559
ADCY9,0.47941176470587266,-0.07440340819110461,0.9409173660386467,0.9810474786354559
SUPV3L1,-1.3735294117646504,0.07485172612442104,0.9405603035856589,0.9810474786354559
ASIP,-0.3529411764706083,0.07464062692558406,0.9407268568639763,0.9810474786354559
EIF1AY,-7.329411764705924,0.07405449884115352,0.9412150980774378,0.9811158794372914
SPOCK3,0.19999999999998863,-0.0739150150161997,0.9413059953121208,0.9811336059152476
INSRR,0.25588235294119954,-0.07370401858269875,0.9414717657604889,0.9812293646599507
RTDR1,-0.43235294117647527,0.07352242971187159,0.9416146784655861,0.9813012872353859
GLIS1,-0.2029411764706026,0.07332148131626633,0.9417800427602394,0.9813195799866954
KPNB1,33.31764705882051,-0.07338168015745979,0.9417243430192908,0.9813195799866954
DLD,2.5117647058822286,-0.07298749779753903,0.9420487179961763,0.9815225107935678
CHRNA5,-20.747058823529642,0.07288791834145222,0.9421243823095133,0.9815243270541952
DLST,-1.5323529411764412,0.0727677784957248,0.942210993053825,0.9815375463493401
KIAA0586,-0.644117647058863,0.07250945911336697,0.9424310534323335,0.9815693106241034
PCDH19,-0.27647058823529846,0.07226309653124578,0.942611107076965,0.9815693106241034
LMBRD2,-0.423529411764747,0.07235771740985592,0.9425365541560375,0.9815693106241034
RTN4IP1,-0.702941176470631,0.07241182072267056,0.9424967479919901,0.9815693106241034
BICD2,-6.650000000000318,0.07229886248761629,0.9425956149632122,0.9815693106241034
AVPI1,-0.8705882352940648,0.07189312304659792,0.9429111677447336,0.9816325586771251
LOXL1,0.13823529411763502,-0.07179149464886435,0.9430036648171449,0.9816325586771251
CDKN1C,-1.5058823529411143,0.0720500370816043,0.9428004998721922,0.9816325586771251
CCRN4L,-0.4558823529411882,0.071729550242805,0.9430414910743641,0.9816325586771251
BAIAP3,-0.18823529411761797,0.0719562420367943,0.9429295459702532,0.9816325586771251
CA6,-0.49411764705891414,0.07155566767351566,0.9431819636694919,0.9817018196757478
GCAT,1.4176470588234338,-0.07023882413269487,0.9442201453345065,0.9821156366855611
FBXO38,3.916176470588198,-0.06999369678558993,0.9444420900952762,0.9821156366855611
TEDDM1,-0.24705882352944286,0.07042142885073151,0.9440753016072301,0.9821156366855611
RAD50,-0.33088235294113133,0.07051549911019067,0.9440074118233033,0.9821156366855611
ARHGAP29,0.2117647058823593,-0.07017891547583538,0.9442750879603318,0.9821156366855611
TNFSF13B,-27.905882352941262,0.06992217870516904,0.9444671309563135,0.9821156366855611
MRPL14,4.764705882352928,-0.070061636119362,0.9443568899057304,0.9821156366855611
ATAD3C,-0.34117647058823763,0.07060000004066423,0.9439299050536851,0.9821156366855611
EWSR1,3.304901960784264,-0.07014316397939596,0.9442922879769361,0.9821156366855611
S100G,-0.18529411764708925,0.07076781029616494,0.9437968685066278,0.9821156366855611
PCSK1,0.21470588235291643,-0.07056256678583617,0.9439596654807595,0.9821156366855611
SIN3B,-0.9794117647057305,0.07000332720831041,0.9444039431544895,0.9821156366855611
NEUROG2,-0.22058823529411598,0.06969676410029789,0.9446673031898893,0.982186686209959
ACACB,1.7676470588235134,-0.06966718867804429,0.9446833988241743,0.982186686209959
CASP7,0.28921568627447414,-0.06952045553746383,0.9447859027727512,0.982211434058559
PRSS12,0.36470588235297896,-0.06943270930531631,0.9448551474039746,0.982211434058559
STOM,15.322058823529915,-0.0685959618453892,0.9455427155224212,0.9828492388215679
IL1RAPL2,0.1705882352941046,-0.06830553373840013,0.945754253367691,0.9829152298228085
EXOSC1,7.41764705882315,-0.06834248409532816,0.9457197500000919,0.9829152298228085
PPP2R1B,-0.27647058823527004,0.06774124811991553,0.9462055847719721,0.9830789502174916
HSF4,-0.17058823529413303,0.0676369122298564,0.9462792781934847,0.9830789502174916
SLC24A2,0.2029411764705742,-0.06763342347396797,0.9462819749005693,0.9830789502174916
ITLN1,6.220588235294144,-0.06770439486610019,0.9462258937426553,0.9830789502174916
WNT16,0.407352941176498,-0.06778566812856848,0.9461625026435097,0.9830789502174916
PURA,2.682352941176532,-0.06732839682181063,0.946524475941904,0.9831307873675603
RAB3A,-0.23529411764704378,0.06729560057356863,0.946553998019799,0.9831307873675603
KCNJ3,0.23823529411765776,-0.06738028726429059,0.9464827800864233,0.9831307873675603
BRD9,2.8102941176468903,-0.06711912056381482,0.9466903394738139,0.9831954890522722
WISP2,0.23823529411760092,-0.06667012100878295,0.9470469602683298,0.9832762340963555
COL5A2,-0.2411764705882149,0.06675166836441068,0.9469813326365213,0.9832762340963555
MPI,-0.41470588235299033,0.06655026615877577,0.9471418002867951,0.9832762340963555
DZIP1,0.15000000000000568,-0.06646301942450958,0.9472124047542162,0.9832762340963555
IAPP,0.2735294117646845,-0.06666402792941847,0.9470512474977808,0.9832762340963555
NUDT11,-0.23823529411760092,0.06655623341150771,0.9471377311035465,0.9832762340963555
CMKLR1,-0.33235294117648095,0.06616293271736408,0.9474504876301011,0.983446495837436
NCF2,26.129411764705765,-0.06603684415845412,0.9475481641684675,0.9834710016281492
PYGO1,-0.24705882352941444,0.06562099008036291,0.9478859684445053,0.9835909572527463
ZNF547,-0.1588235294117908,0.06566385297325303,0.9478474534388639,0.9835909572527463
ELOVL7,0.7411764705882433,-0.06573397381301105,0.9477891124222964,0.9835909572527463
TNFRSF10A,2.097058823529437,-0.06549236977675749,0.9479816530529432,0.9836133772944425
ROPN1L,-8.647058823529505,0.06513229934134669,0.9482664320325564,0.9836782566037723
FOXM1,0.2191176470588232,-0.06522354431170103,0.9482111082634298,0.9836782566037723
EVX1,0.29411764705884025,-0.06517435476649869,0.9482517929984684,0.9836782566037723
NIPA1,-0.7941176470588402,0.06480799479259144,0.9485343903457846,0.9837637531339167
TUSC2,0.6382352941175782,-0.06492915829668132,0.9484486818768918,0.9837637531339167
BCAS4,-2.4323529411764184,0.06474756615051276,0.9485711200010194,0.9837637531339167
CTLA4,-0.6196078431372598,0.06457802285775051,0.9487242165028608,0.9837688517551726
TTC7B,0.4882352941177146,-0.06458223723992391,0.9487031751581245,0.9837688517551726
ANTXR2,-9.179411764705947,0.06444653258231586,0.9488107019738017,0.9837817039519083
FKBP11,6.482352941176487,-0.06402280190113811,0.9491476286526308,0.9839773745510331
PTGER2,6.055882352941353,-0.06403690144967986,0.9491382848167004,0.9839773745510331
SHH,0.25882352941172826,-0.06392442884246202,0.9492259407840092,0.9839817348528437
ASCL3,0.1558823529411768,-0.06352560587311862,0.9495514551341473,0.9842423279680881
MCTS1,7.135294117646936,-0.06336565089432494,0.9497206851032385,0.9843408989775038
PRKD1,0.16176470588234793,-0.06239053928709325,0.950452761346189,0.9845486324156355
DCTN1,-1.2509803921569187,0.06208240912154201,0.9506853094513876,0.9845486324156355
SAMD14,-2.929411764705776,0.061882646589111,0.9508564916916666,0.9845486324156355
SEMA3E,-23.867647058823422,0.061880816573243305,0.9508447647259999,0.9845486324156355
DPYSL4,-0.8382352941176805,0.0628023475785255,0.9501403090347866,0.9845486324156355
KIF15,0.3235294117647243,-0.06189167807625984,0.9508850476049187,0.9845486324156355
CNTNAP1,0.5617647058823536,-0.06230396774707635,0.9505106011029811,0.9845486324156355
IL17B,-0.2117647058823593,0.0625245095327129,0.9503343171636323,0.9845486324156355
TAF5L,0.2794117647058556,-0.062246085847920164,0.9505558312220672,0.9845486324156355
ZNF234,1.8558823529411939,-0.06198528750555577,0.9507620472217289,0.9845486324156355
CLEC3B,-0.6794117647058897,0.06213727756188583,0.9506487035290916,0.9845486324156355
ASB3,0.5911764705882661,-0.06202721419107625,0.9507548252487337,0.9845486324156355
FRMD5,0.19117647058820353,-0.06209028254086497,0.9506889698939734,0.9845486324156355
CATSPER1,1.2147058823529733,-0.06161076823829779,0.9510931683188301,0.9846873363693899
COL21A1,0.26176470588237066,-0.061284222543163465,0.9513196709732387,0.9846963253438947
OPHN1,-0.21176470588238772,0.061208226344904124,0.9513801795403705,0.9846963253438947
ZPLD1,0.15882352941173394,-0.06063204150729391,0.9518384971635913,0.9846963253438947
ONECUT1,-0.17058823529413303,0.060757022903927614,0.9517363445155129,0.9846963253438947
HDAC6,0.926470588235361,-0.060801072883778326,0.9517015345580893,0.9846963253438947
TARBP2,0.6794117647059466,-0.06074664402258749,0.9517446206679276,0.9846963253438947
ACBD6,0.6411764705882774,-0.060622049909393884,0.9518434505037573,0.9846963253438947
UBE2Z,-0.7352941176470722,0.061088668709152284,0.9514737973082728,0.9846963253438947
BIRC3,16.433333333333394,-0.06078337758779636,0.9517211432920196,0.9846963253438947
PERP,-0.5500000000000114,0.061220122853918174,0.9513801531090953,0.9846963253438947
NRL,0.21470588235297328,-0.06032611308719972,0.9520784094006952,0.9847875427337394
SLC2A2,0.14705882352942012,-0.0603489408503852,0.9520799582823476,0.9847875427337394
SLC31A2,-27.879411764706674,0.06023044804286665,0.9521542336795364,0.9847876549927469
FABP1,0.27647058823529846,-0.059413148894173,0.9528541610608119,0.9852320633764152
GPR18,3.1029411764706083,-0.05903449468837036,0.9531033178242245,0.9852320633764152
ANKS3,0.23529411764701536,-0.05909392341410826,0.9530559439161086,0.9852320633764152
GGN,-0.15294117647059124,0.05911404552341868,0.9530405915792655,0.9852320633764152
MSH5,-0.1317647058823468,0.059146337196086474,0.9530171588549148,0.9852320633764152
KCNJ13,-0.1941176470587891,0.059213514850365516,0.9529645179720685,0.9852320633764152
MAT1A,-0.1617647058823195,0.059087422421555694,0.9530621636380756,0.9852320633764152
FABP3,0.21764705882353041,-0.05878663992440852,0.9533005614526222,0.9853592445094128
WFIKKN1,0.22058823529408755,-0.057023059721525195,0.9547024529642445,0.9854064281002972
CCDC12,-4.520588235294099,0.05735118312874071,0.9544397845253938,0.9854064281002972
TAS2R8,0.2617647058823138,-0.0576294634497815,0.9542208491594066,0.9854064281002972
BRDT,0.09803921568624219,-0.05842487181120226,0.9535913806015919,0.9854064281002972
ANK1,0.3514705882352871,-0.05783666320507221,0.9540636581477715,0.9854064281002972
THBD,0.7411764705882433,-0.05755415325672263,0.9542818656416314,0.9854064281002972
NLN,-0.29411764705884025,0.05781422357887346,0.9540790410674409,0.9854064281002972
TECTB,-0.1676470588235759,0.05813199950841106,0.9538218260873246,0.9854064281002972
VENTX,-2.4264705882351336,0.05782380970719649,0.9540666674781937,0.9854064281002972
ANP32D,0.15294117647061967,-0.05840250381981173,0.9536048428993206,0.9854064281002972
RDH8,-0.16176470588234793,0.057144847201533275,0.9546054516839481,0.9854064281002972
WFDC9,-0.14411764705883456,0.05775172929977428,0.9541260222214398,0.9854064281002972
NFIX,4.391176470588221,-0.057209019968476924,0.9545727519813569,0.9854064281002972
FGF9,0.3970588235293917,-0.05696140809705312,0.9547562658164124,0.9854064281002972
TTF2,0.7941176470588402,-0.05697418180444918,0.9547556236282763,0.9854064281002972
NGFR,0.32941176470586697,-0.057894927593095113,0.9540243542908216,0.9854064281002972
ASNS,1.573529411764639,-0.057256046194064644,0.954518009808786,0.9854064281002972
MICAL1,-5.611764705882251,0.058314096990583944,0.9536748639547532,0.9854064281002972
KIF1C,-0.37058823529412166,0.058187590342502024,0.9537826450632181,0.9854064281002972
RBM12B,5.699999999999363,-0.056473998445756644,0.9551465594349441,0.985579423078737
HLF,0.18235294117647527,-0.0564599663107363,0.9551463132305604,0.985579423078737
DDX4,0.17058823529413303,-0.05656227377034585,0.9550657685211794,0.985579423078737
CD109,-0.17058823529413303,0.05577841572366412,0.9556931337431753,0.9859790525717901
THNSL1,-0.6588235294117908,0.05576851540390888,0.955694815234305,0.9859790525717901
MAGEA1,-0.1558823529411768,0.05569116385084911,0.9557566188922662,0.9859790525717901
GCN1L1,1.6852941176471177,-0.055091433774340726,0.9562330453717408,0.9860115716989872
ZNF227,-0.6264705882353496,0.055181559656445535,0.9561631334976366,0.9860115716989872
MRPL37,-5.085294117646981,0.055402578362271734,0.9559852258147394,0.9860115716989872
ROPN1,0.17058823529407618,-0.0550572079028373,0.9562801672350587,0.9860115716989872
RNASE6,-12.738235294117203,0.055279695049021284,0.9560896140222026,0.9860115716989872
HRASLS2,-0.42647058823530415,0.055126286497858557,0.9562533415863381,0.9860115716989872
NES,0.15882352941176237,-0.05500255134635503,0.9563079545367945,0.9860115716989872
NEXN,-1.2852941176470267,0.05464778033608844,0.9565995269089911,0.9860560629743609
E2F5,1.4588235294117453,-0.05466682468421909,0.9565783753412473,0.9860560629743609
ACAD9,1.2264705882353155,-0.05482177530190155,0.9564506282603884,0.9860560629743609
GRIN1,0.6235294117647641,-0.05457967111274757,0.9566481550862869,0.9860560629743609
MED31,-0.22647058823534394,0.0544225557703412,0.95676304134036,0.9860979323851045
SELO,-1.194117647058988,0.054138132670969605,0.9569891869302363,0.9862544570055632
CD96,5.392647058823513,-0.05366304269555414,0.9573661603984787,0.9865663855468373
ZNF304,-0.394117647058863,0.05336808658953836,0.9576002318305845,0.9867310164710927
SLC26A9,-0.10294117647055145,0.05326445978581007,0.95768705365163,0.9867439045849571
PTPRS,0.27794117647059124,-0.05275311958498558,0.9580964259564198,0.9867520879469762
YIPF2,-0.4794117647059011,0.05268864979608932,0.9581408849149243,0.9867520879469762
IL27,-0.20588235294113133,0.052877110217176726,0.9579901193142437,0.9867520879469762
ANGPTL4,0.16764705882349062,-0.052804894630226765,0.9580485561851879,0.9867520879469762
DNAI2,-0.2970588235294258,0.052769115187987874,0.9580755330845947,0.9867520879469762
PAX3,0.09044117647050598,-0.052758290042004254,0.9580860799023092,0.9867520879469762
SLC16A10,0.6794117647058897,-0.052206384331309474,0.9585348265884991,0.9870812337088639
USH2A,-0.08333333333331439,0.051850949535559444,0.958808593802772,0.9872865846074607
PTPN18,-0.279411764705884,0.05174017965029142,0.9588920889450714,0.9872959954259195
THOC2,-1.1867647058824105,0.051406738100440594,0.9591686666259701,0.9873566685685978
POLD3,-0.6588235294117908,0.05139995845944858,0.959174097594995,0.9873566685685978
CCDC38,0.16176470588237635,-0.05156277855145896,0.9590330958712194,0.9873566685685978
RPH3AL,-0.6264705882352644,0.05131106242350804,0.9592563150791513,0.9873647559396102
PCDHAC1,0.11323529411762934,-0.050928647517100904,0.9595395228297889,0.9875031610706819
GAL3ST3,-0.1911764705882888,0.05097198772438751,0.9595019135374576,0.9875031610706819
DNAJC8,17.24999999999818,-0.05071277587955411,0.9597251866942484,0.9876176880513238
STX10,11.005882352941171,-0.05054482321032896,0.959861893878005,0.9876195067570622
GPR26,0.23235294117640137,-0.050411081488466965,0.959950094457497,0.9876195067570622
TTC7A,-0.5705882352941103,0.050509546662827746,0.9599062999274715,0.9876195067570622
CCBL2,1.0632352941177032,-0.050273184460697125,0.9600755767174145,0.987672077760427
ZNF12,1.3441176470588516,-0.0500044083546419,0.9602816957853348,0.9878075888315522
ST3GAL4,-1.7029411764705742,0.04929011843690122,0.9608373641411193,0.988226066697582
DNAH17,-0.14117647058816374,0.04938287919214559,0.9607637905535924,0.988226066697582
CCL27,-0.23529411764704378,0.04896831972248241,0.9610934816732146,0.9883019419504313
SDC3,0.09117647058823763,-0.04904085528766316,0.9610358636042505,0.9883019419504313
ENPP6,0.14705882352942012,-0.0489078675679368,0.9611437796257735,0.9883019419504313
NT5M,-1.7499999999999432,0.0488295255421084,0.9612088626561132,0.9883019419504313
HOXB13,-0.1176470588235361,0.04866464656128805,0.9613338761800043,0.9883539456382577
RLN1,-0.19705882352937465,0.04841955280141285,0.961536699384777,0.9883597224724423
EBF2,0.11764705882350768,-0.04830811967939046,0.9616328804621819,0.9883597224724423
MBP,13.582352941175486,-0.048282145317351734,0.9616372386369545,0.9883597224724423
STK38,-9.838235294118022,0.04855339943654657,0.961440218043667,0.9883597224724423
JTB,33.29411764705765,-0.04807366545436393,0.9618122558957927,0.9884630908501807
BUB1,-0.31764705882352473,0.047922577202215745,0.9619376074337365,0.9885154052708888
KLK14,-0.10882352941177942,0.04749977474473716,0.9622714320791809,0.9886642718714115
OR1E1,-0.14117647058822058,0.04550919500794696,0.963838865799841,0.9886642718714115
BRF1,0.1343137254901876,-0.04586407687845516,0.9635636715955529,0.9886642718714115
OR5L2,0.11764705882356452,-0.04710656182029529,0.9625705707493936,0.9886642718714115
PRELP,-0.1588235294117908,0.04746014925651534,0.9622901161346917,0.9886642718714115
SNRPC,1.52647058823527,-0.046609440148456874,0.9629696425064451,0.9886642718714115
OSBPL1A,1.2598039215687322,-0.0455567168145122,0.9638020809087103,0.9886642718714115
TGFBRAP1,-0.8764705882352928,0.046113756158205586,0.9633625913791974,0.9886642718714115
ADH1B,0.13529411764704946,-0.045821090231596834,0.9635963088204818,0.9886642718714115
TRIM69,-0.22647058823525867,0.045418823912225174,0.963910917032978,0.9886642718714115
TTN,-0.07205882352940307,0.04590916338263904,0.9635231291651881,0.9886642718714115
ETFB,-1.6294117647058783,0.04575175365562433,0.9636509431304237,0.9886642718714115
SREBF2,-0.5676470588235816,0.04588071221722267,0.9635481880093235,0.9886642718714115
OLFM1,0.7088235294116885,-0.045343367686384646,0.963972575570214,0.9886642718714115
ARSD,-0.5852941176470381,0.04695726433052149,0.9626940464057361,0.9886642718714115
ELP4,-0.4411764705882888,0.04608141329087592,0.9633863277840988,0.9886642718714115
CILP,0.1176470588235361,-0.045565880607434404,0.9637939976901678,0.9886642718714115
CD9,-1.064705882352996,0.04596323573077686,0.963478808556494,0.9886642718714115
KHK,-0.14607843137252985,0.04600963894688048,0.9634552926140529,0.9886642718714115
RFFL,0.16911764705886867,-0.04658627787993284,0.9629836766893477,0.9886642718714115
PGF,-0.11764705882347926,0.045874985849792195,0.9635645100054443,0.9886642718714115
TCP11L1,-0.14705882352942012,0.046358342123926526,0.963164924514085,0.9886642718714115
SPACA1,-0.217647058823502,0.04555764550152731,0.9638033711326668,0.9886642718714115
THAP8,-0.16176470588234793,0.04528314222380351,0.9640184009579127,0.9886642718714115
FAM49B,21.370588235294235,-0.046875391058083866,0.9627832487011565,0.9886642718714115
SLFN11,-2.7676470588235134,0.04743072394164747,0.9623243998713666,0.9886642718714115
ITSN1,-0.14117647058822058,0.04517646669760078,0.9641033639204092,0.988675043723756
MAPT,-0.08235294117648095,0.04492329257765929,0.9643097772275555,0.9886878004250074
CBLB,3.6735294117647754,-0.04506860227608877,0.9641906115310118,0.9886878004250074
KIAA1755,0.18529411764706083,-0.04488245302527711,0.9643391853670937,0.9886878004250074
RGAG4,0.17647058823527573,-0.04467047922096401,0.964508224694646,0.988739780866793
IRF6,-0.1558823529411768,0.04453464510457476,0.9646132792098536,0.988739780866793
KRT6B,0.13823529411766344,-0.044613591979672185,0.9645516162792039,0.988739780866793
GAS8,-0.24705882352941444,0.04413806642764553,0.9649279318230916,0.988909623243826
CPSF1,-1.6529411764705628,0.0441491551430031,0.9649220672687835,0.988909623243826
UEVLD,-0.4617647058823877,0.04367684122371881,0.9652972893020899,0.9889168015816115
STAR,0.7715686274510176,-0.04366890888704936,0.9653073252974294,0.9889168015816115
PITX1,-0.1882352941176464,0.0438495659295035,0.9651698369119227,0.9889168015816115
ADCYAP1,-0.1852941176470324,0.043857052923531537,0.9651774543234064,0.9889168015816115
TRIM14,0.2257352941176407,-0.043720016903453736,0.9652622675381765,0.9889168015816115
TRIM39,0.9147058823527914,-0.04343023385423891,0.965495157585558,0.9890329194893566
CPT1C,-0.15588235294114838,0.04330854825643419,0.9655864392855473,0.9890501227210906
AKAP3,-0.5911764705882661,0.042755951055322816,0.9660251993088792,0.9891943083537671
NDUFC1,-1.1147058823529505,0.04281587645620154,0.9659775971940943,0.9891943083537671
TCEA1,0.604901960784332,-0.042924156926244954,0.9658926622438921,0.9891943083537671
RNASE1,-0.5529411764705685,0.04307295260209441,0.9658380159071679,0.9891943083537671
CNTN4,-0.0892156862744855,0.04251009864052392,0.9662218314038846,0.9892430779073776
EIF2S2,0.32941176470586697,-0.04259962066614292,0.9661545317900594,0.9892430779073776
ZNF235,0.45588235294115975,-0.04228897706675104,0.9663965464371065,0.9892831860753822
EPN3,0.1558823529411768,-0.042197602591698656,0.9664845225011189,0.9892831860753822
TOM1L2,-0.31568627450985787,0.042213040278207756,0.9664593502420902,0.9892831860753822
HSF2BP,-0.16176470588234793,0.041567666704957616,0.9669697419274288,0.9896272724920918
DLEC1,0.1823529411765037,-0.04162508954536837,0.9669263567609996,0.9896272724920918
WEE1,-0.37058823529412166,0.04122016768743271,0.9672457470056981,0.98981996553362
LY6G6C,-0.1970588235294315,0.0411488812541481,0.9673071149845046,0.98981996553362
TMEM110,-0.20882352941177373,0.04082998262712011,0.9675552074598636,0.989872634511381
OR2S2,0.1352941176471063,-0.040804224107008555,0.9675775419568637,0.989872634511381
TMCC3,-0.935294117647004,0.040796323381463835,0.9675822355266768,0.989872634511381
GHRL,-2.0411764705882547,0.04032048357900328,0.9679639861459315,0.9899580842675559
CPNE2,0.1941176470587891,-0.04034456305373733,0.9679412931515765,0.9899580842675559
CHN1,-0.26764705882351336,0.04048716981942193,0.9678272369624903,0.9899580842675559
CHRDL2,0.12647058823526436,-0.040400160766425976,0.9678970293914775,0.9899580842675559
CCL21,-0.1588235294117908,0.04010412148204198,0.9681331315961748,0.990054815259859
PDCD4,-26.917647058824514,0.03986407101507848,0.9683345061183609,0.990088093096599
CAPN7,0.43235294117647527,-0.03980385182063937,0.9683893707670983,0.990088093096599
ANKRD13C,0.4088235294117908,-0.03983130848896827,0.9683480141366663,0.990088093096599
ARHGAP26,1.0705882352941103,-0.03951901344310205,0.9686000193559491,0.9902134238340881
SLC24A4,-0.9303921568626947,0.039437128642301464,0.9686611057524454,0.9902134238340881
ETHE1,-0.2588235294117851,0.03933658706363059,0.9687488586964556,0.9902268934389173
TEX14,-0.09264705882353041,0.0385300931508714,0.9693837631409444,0.9907233379760976
S100A14,0.1617647058823195,-0.03860364798820385,0.9693241032333906,0.9907233379760976
AMOTL2,-0.15294117647061967,0.038151740534355806,0.9696820356372946,0.9907993897031164
SDHD,-5.85588235294108,0.03827006645988482,0.9695986752611695,0.9907993897031164
SNAP91,0.11470588235295054,-0.03817838842110383,0.9696634840821359,0.9907993897031164
PAQR5,0.1323529411764639,-0.03799369194018096,0.9698074494451242,0.990851286067433
GRM6,-0.12058823529412166,0.037306820243862435,0.9703545586694079,0.9908821338318353
UBE2S,-0.10882352941177942,0.037213162512304304,0.9704277684120348,0.9908821338318353
SERPINA7,-0.09117647058823763,0.03720546324545727,0.9704346489192036,0.9908821338318353
WWOX,-0.06838235294117112,0.037487888679431945,0.9702093305316144,0.9908821338318353
CRTC2,-0.3970588235295054,0.03771879893548934,0.9700342410524698,0.9908821338318353
OR10H2,0.10000000000002274,-0.03742405393233941,0.9702603243181759,0.9908821338318353
NFE2L1,0.7000000000000455,-0.037552320751414486,0.9701581941831352,0.9908821338318353
GTF2E2,3.723529411765412,-0.037330141973317195,0.9703344691047715,0.9908821338318353
CHRNA10,0.3352941176470381,-0.03707859414483244,0.970540479128855,0.9909044830238168
LIN7C,-1.282352941176498,0.03701037808732588,0.970605792002392,0.9909044830238168
DYNC2LI1,-0.09901960784316088,0.03688082978407465,0.9706923178030455,0.9909166291834274
DHX40,1.0058823529410574,-0.03649628928237037,0.9709985594057887,0.991026427351406
EFNA4,0.9897058823528937,-0.03653042049549299,0.9709707323425473,0.991026427351406
ARNT2,0.1176470588235361,-0.036489192249418594,0.9710237851967007,0.991026427351406
GALNT12,-0.23823529411765776,0.0363253645836405,0.9711334224679535,0.9910621461478354
NLK,-1.0,0.03611299572100008,0.9713184972385775,0.9911006757183581
ASB13,-0.5823529411763957,0.036001766465089895,0.9713929347005392,0.9911006757183581
REM1,0.12352941176470722,-0.03600594394302187,0.9713951042174057,0.9911006757183581
CNTFR,-0.07745098039214326,0.035758443557004665,0.9715836504285931,0.9912168813208497
IL6ST,0.13382352941175668,-0.035407424737309186,0.9718675199372668,0.9912779942945944
SERPINI1,0.22941176470590108,-0.03550314436011835,0.971793259672554,0.9912779942945944
TP53TG3,0.19264705882355315,-0.03556458700021615,0.9717368984502606,0.9912779942945944
MRRF,-0.40392156862736783,0.0352112706261041,0.9720189551153593,0.9913563012536862
LGMN,-0.31960784313724844,0.03507062440082911,0.9721784989917117,0.9914428655615936
ATM,-1.5705882352939398,0.034593153764485136,0.9725093815937293,0.9915295207500125
F5,-2.94705882352946,0.03461941076698459,0.9724928501344332,0.9915295207500125
KCNIP2,0.07499999999998863,-0.034561148498005394,0.9725621688694204,0.9915295207500125
TNXA,-0.08529411764703809,0.03458680472295959,0.9725139447284928,0.9915295207500125
LILRB5,-0.3823529411764355,0.034112946661089535,0.9729301683534206,0.9916001516270124
ZNF71,0.1852941176470324,-0.03418569935752873,0.9728345518484656,0.9916001516270124
PRKY,0.9705882352941444,-0.03421008198985599,0.9728130217015174,0.9916001516270124
SNTG2,0.14117647058827743,-0.03408442691888406,0.9729185238657649,0.9916001516270124
CLGN,-0.09411764705885162,0.03384462092231884,0.9731034396572213,0.9916174542177207
PTPRN,0.18235294117644685,-0.03382981212266891,0.9731169699147054,0.9916174542177207
GPR84,-0.6323529411763502,0.0337825943762204,0.9731711888771741,0.9916174542177207
FLJ22184,0.07058823529413871,-0.03340667695406374,0.9734656145176763,0.9918413466517577
THEM4,0.30882352941176805,-0.03310128536264108,0.9736960190679645,0.9919238715040996
OR13C4,0.13235294117649232,-0.033151315166776704,0.9736636282464073,0.9919238715040996
TFAP2A,-1.180147058823593,0.03288992351221608,0.9738762849597813,0.9920314009739912
NUDT4,-0.11764705882350768,0.03262123357228906,0.9740783921199044,0.992085057188624
ARHGAP20,-0.12647058823526436,0.03265881746374015,0.974061914641061,0.992085057188624
MGAM,1.1029411764705515,-0.03228387866032925,0.9743430993733022,0.9922068602932977
SULT2A1,0.10882352941180784,-0.032281739232195496,0.974347435710522,0.9922068602932977
PTPRB,0.0999999999999659,-0.03194350868867249,0.9746264027554096,0.9922494237338374
CLCN4,0.1970588235294315,-0.03211545887184813,0.9744775594680448,0.9922494237338374
KRTAP9-4,-0.14117647058822058,0.03187873083322454,0.9746663397138665,0.9922494237338374
LPP,-4.535294117647027,0.03185925639216986,0.9746881483476759,0.9922494237338374
LDOC1L,-0.47352941176472996,0.031684650574354656,0.9748238625541892,0.9923115031427877
