"","kTotal","kWithin","kOut","kDiff"
"404",425.204804516372,387.576681164554,37.6281233518183,349.948557812735
"405",550.482108934029,504.932155708755,45.5499532252746,459.38220248348
"406",25.5588378874265,0.439324666497276,25.1195132209292,-24.6801885544319
"407",69.5783861297906,43.0895699363836,26.488816193407,16.6007537429766
"408",170.455727805345,116.375058852689,54.0806689526564,62.2943899000324
"409",435.47574532555,381.45494429699,54.0208010285605,327.434143268429
"410",157.422759864903,100.719426092048,56.7033337728547,44.0160923191932
"411",142.113745267043,111.06745099839,31.0462942686526,80.0211567297378
"412",93.4154148577001,14.9340410335803,78.4813738241198,-63.5473327905395
"413",89.5154131326853,0.519578731170277,88.995834401515,-88.4762556703447
"414",80.9094625316184,42.28482199699,38.6246405346284,3.66018146236163
"415",81.670488764507,18.0513211738317,63.6191675906752,-45.5678464168435
"416",279.133863819562,187.414505808153,91.7193580114085,95.6951477967448
"417",12.8054118466,7.18241796775589,5.62299387884414,1.55942408891175
"418",26.248122213723,0.283950698817132,25.9641715149058,-25.6802208160887
"419",17.9716800233738,0.224096688391989,17.7475833349818,-17.5234866465898
"420",334.653672970363,257.325078361042,77.3285946093211,179.996483751721
