Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Activation Of Pre-Replicative Complex R-HSA-68962,1/32,0.5406648123473581,0.8072950252843462,0,0,1.312478954811772,0.8071164966462115,POLE3
Reactome_2022,Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC) R-HSA-5619107,1/32,0.5406648123473581,0.8072950252843462,0,0,1.312478954811772,0.8071164966462115,NUP85
Reactome_2022,Gluconeogenesis R-HSA-70263,1/32,0.5406648123473581,0.8072950252843462,0,0,1.312478954811772,0.8071164966462115,MDH1
Reactome_2022,Signaling By NOTCH2 R-HSA-1980145,1/32,0.5406648123473581,0.8072950252843462,0,0,1.312478954811772,0.8071164966462115,FCER2
Reactome_2022,Termination Of Translesion DNA Synthesis R-HSA-5656169,1/32,0.5406648123473581,0.8072950252843462,0,0,1.312478954811772,0.8071164966462115,POLE3
Reactome_2022,Chromosome Maintenance R-HSA-73886,3/118,0.5410980804898236,0.8072950252843462,0,0,1.0612523926715889,0.6517731679404594,LRIG1;POLR2H;POLR2I
Reactome_2022,Transcriptional Regulation By RUNX1 R-HSA-8878171,5/204,0.5438314775757362,0.8072950252843462,0,0,1.022004760645332,0.622519312779575,BLK;CCND2;CDK6;HDAC1;PRKCQ
Reactome_2022,Leishmania Infection R-HSA-9658195,6/247,0.545444252861024,0.8072950252843462,0,0,1.0126057040810967,0.6137956799446953,PTGER2;PRKX;ITPR3;PLCG1;CD247;PTGDR
Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,3/119,0.5468154916220186,0.8072950252843462,0,0,1.052049446974626,0.6350631713143676,HDAC1;POLR2H;POLR2I
Reactome_2022,Homology Directed Repair R-HSA-5693538,3/119,0.5468154916220186,0.8072950252843462,0,0,1.052049446974626,0.6350631713143676,MDC1;HERC2;POLE3
Reactome_2022,Signaling By TGFB Family Members R-HSA-9006936,3/119,0.5468154916220186,0.8072950252843462,0,0,1.052049446974626,0.6350631713143676,SMAD3;HDAC1;E2F5
Reactome_2022,Synthesis Of DNA R-HSA-69239,3/119,0.5468154916220186,0.8072950252843462,0,0,1.052049446974626,0.6350631713143676,POLE3;LRIG1;ANAPC1
Reactome_2022,CaM Pathway R-HSA-111997,1/33,0.5517064945712622,0.8074454425756494,0,0,1.2713987473903967,0.7561505300421546,PRKX
Reactome_2022,Diseases Of Carbohydrate Metabolism R-HSA-5663084,1/33,0.5517064945712622,0.8074454425756494,0,0,1.2713987473903967,0.7561505300421546,DCXR
Reactome_2022,Sialic Acid Metabolism R-HSA-4085001,1/33,0.5517064945712622,0.8074454425756494,0,0,1.2713987473903967,0.7561505300421546,ST6GALNAC6
Reactome_2022,Signaling To ERKs R-HSA-187687,1/33,0.5517064945712622,0.8074454425756494,0,0,1.2713987473903967,0.7561505300421546,BCL11B
Reactome_2022,Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417,1/33,0.5517064945712622,0.8074454425756494,0,0,1.2713987473903967,0.7561505300421546,LRIG1
Reactome_2022,Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193,2/77,0.554759342949168,0.8091040244051014,0,0,1.084797768479777,0.6391854909733193,DPM3;ST6GALNAC6
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,2/77,0.554759342949168,0.8091040244051014,0,0,1.084797768479777,0.6391854909733193,MDC1;HERC2
Reactome_2022,Phospholipid Metabolism R-HSA-1483257,5/208,0.5611212027443483,0.8091127325580145,0,0,1.0016593207155822,0.5787771350782843,PTDSS1;PLEKHA1;TNFAIP8L1;LPIN1;OSBPL10
Reactome_2022,FCERI Mediated NF-kB Activation R-HSA-2871837,2/78,0.5617738320035477,0.8091127325580145,0,0,1.070469059678485,0.6172923463930887,PRKCQ;CARD11
Reactome_2022,COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436,1/34,0.562483291150842,0.8091127325580145,0,0,1.2328082495097108,0.7093502849545944,PAFAH1B3
Reactome_2022,DNA Methylation R-HSA-5334118,1/34,0.562483291150842,0.8091127325580145,0,0,1.2328082495097108,0.7093502849545944,DNMT1
Reactome_2022,Lysosome Vesicle Biogenesis R-HSA-432720,1/34,0.562483291150842,0.8091127325580145,0,0,1.2328082495097108,0.7093502849545944,HSPA8
Reactome_2022,Nuclear Import Of Rev Protein R-HSA-180746,1/34,0.562483291150842,0.8091127325580145,0,0,1.2328082495097108,0.7093502849545944,NUP85
Reactome_2022,Synthesis Of Bile Acids And Bile Salts R-HSA-192105,1/34,0.562483291150842,0.8091127325580145,0,0,1.2328082495097108,0.7093502849545944,AKR1C3
Reactome_2022,M Phase R-HSA-68886,9/380,0.5632025143078628,0.8091127325580145,0,0,0.9862653870585608,0.5662307486448235,EML4;NUP85;TUBB;MIS12;BANF1;RANGAP1;LPIN1;ANAPC1;MAD1L1
Reactome_2022,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,2/79,0.5687089298236936,0.8091127325580145,0,0,1.056512525131772,0.5962814301671233,CARD11;RASGRP3
Reactome_2022,Ca-dependent Events R-HSA-111996,1/35,0.5730015436976686,0.8091127325580145,0,0,1.1964877809161245,0.666284403408832,PRKX
Reactome_2022,Metabolism Of Steroid Hormones R-HSA-196071,1/35,0.5730015436976686,0.8091127325580145,0,0,1.1964877809161245,0.666284403408832,AKR1B1
Reactome_2022,NEP/NS2 Interacts With Cellular Export Machinery R-HSA-168333,1/35,0.5730015436976686,0.8091127325580145,0,0,1.1964877809161245,0.666284403408832,NUP85
Reactome_2022,Nucleotide Catabolism R-HSA-8956319,1/35,0.5730015436976686,0.8091127325580145,0,0,1.1964877809161245,0.666284403408832,NT5C
Reactome_2022,Plasma Lipoprotein Clearance R-HSA-8964043,1/35,0.5730015436976686,0.8091127325580145,0,0,1.1964877809161245,0.666284403408832,LDLRAP1
Reactome_2022,RHOBTB GTPase Cycle R-HSA-9706574,1/35,0.5730015436976686,0.8091127325580145,0,0,1.1964877809161245,0.666284403408832,CCT2
Reactome_2022,RNA Polymerase III Transcription Initiation R-HSA-76046,1/35,0.5730015436976686,0.8091127325580145,0,0,1.1964877809161245,0.666284403408832,POLR2H
Reactome_2022,SUMOylation Of SUMOylation Proteins R-HSA-4085377,1/35,0.5730015436976686,0.8091127325580145,0,0,1.1964877809161245,0.666284403408832,NUP85
Reactome_2022,Transport Of Ribonucleoproteins Into Host Nucleus R-HSA-168271,1/35,0.5730015436976686,0.8091127325580145,0,0,1.1964877809161245,0.666284403408832,NUP85
Reactome_2022,Transport Of SLBP Independent Mature mRNA R-HSA-159227,1/35,0.5730015436976686,0.8091127325580145,0,0,1.1964877809161245,0.666284403408832,NUP85
Reactome_2022,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,2/80,0.5755643994359982,0.8113725563955628,0,0,1.042913850445231,0.5761099446762022,MDC1;HERC2
Reactome_2022,Export Of Viral Ribonucleoproteins From Nucleus R-HSA-168274,1/36,0.5832674422447072,0.8140636652521327,0,0,1.1622427676707423,0.6265760746621886,NUP85
Reactome_2022,HSF1-dependent Transactivation R-HSA-3371571,1/36,0.5832674422447072,0.8140636652521327,0,0,1.1622427676707423,0.6265760746621886,HSPA8
Reactome_2022,Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289,1/36,0.5832674422447072,0.8140636652521327,0,0,1.1622427676707423,0.6265760746621886,ACAD11
Reactome_2022,Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854,1/36,0.5832674422447072,0.8140636652521327,0,0,1.1622427676707423,0.6265760746621886,NUP85
Reactome_2022,Signaling By FGFR1 In Disease R-HSA-5655302,1/36,0.5832674422447072,0.8140636652521327,0,0,1.1622427676707423,0.6265760746621886,PLCG1
Reactome_2022,Transport Of SLBP Dependant Mature mRNA R-HSA-159230,1/36,0.5832674422447072,0.8140636652521327,0,0,1.1622427676707423,0.6265760746621886,NUP85
Reactome_2022,Cyclin E Associated Events During G1/S Transition R-HSA-69202,2/82,0.5890357889274451,0.818561318062123,0,0,1.0167364016736402,0.5381263824382249,CDK4;E2F5
Reactome_2022,PI Metabolism R-HSA-1483255,2/82,0.5890357889274451,0.818561318062123,0,0,1.0167364016736402,0.5381263824382249,PLEKHA1;TNFAIP8L1
Reactome_2022,Glycerophospholipid Biosynthesis R-HSA-1483206,3/127,0.5910116694459936,0.818561318062123,0,0,0.9837695272874822,0.5173835941537004,PTDSS1;LPIN1;OSBPL10
Reactome_2022,Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122,1/37,0.5932870288682766,0.818561318062123,0,0,1.1299002551612154,0.589894900083218,CCT2
Reactome_2022,Fatty acyl-CoA Biosynthesis R-HSA-75105,1/37,0.5932870288682766,0.818561318062123,0,0,1.1299002551612154,0.589894900083218,HSD17B8
Reactome_2022,RHOV GTPase Cycle R-HSA-9013424,1/37,0.5932870288682766,0.818561318062123,0,0,1.1299002551612154,0.589894900083218,WDR6
Reactome_2022,Triglyceride Metabolism R-HSA-8979227,1/37,0.5932870288682766,0.818561318062123,0,0,1.1299002551612154,0.589894900083218,LPIN1
Reactome_2022,Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,2/83,0.595651509557212,0.8187496240280974,0,0,1.004132444857689,0.520240516045689,NUP85;PLCG1
Reactome_2022,Transport Of Mature Transcript To Cytoplasm R-HSA-72202,2/83,0.595651509557212,0.8187496240280974,0,0,1.004132444857689,0.520240516045689,NXT1;NUP85
Reactome_2022,Autophagy R-HSA-9612973,3/128,0.5963372113324458,0.8187496240280974,0,0,0.9758490566037736,0.5044641755087805,HSPA8;TOMM40;TOMM22
Reactome_2022,Fatty Acid Metabolism R-HSA-8978868,4/173,0.5992062764360867,0.8213510423343433,0,0,0.962209735965392,0.4927951121425539,EPHX2;AKR1C3;ACAD11;HSD17B8
Reactome_2022,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,1/38,0.603066201443861,0.8239624113730548,0,0,1.0993059865711223,0.5559501493902891,PRKCQ
Reactome_2022,HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497,1/38,0.603066201443861,0.8239624113730548,0,0,1.0993059865711223,0.5559501493902891,HSPA8
Reactome_2022,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,3/131,0.6120408270129589,0.8262893345948652,0,0,0.9528301886792452,0.4677979724229087,PTGER2;PRKX;PTGDR
Reactome_2022,Post-translational Protein Modification R-HSA-597592,32/1383,0.612279824595836,0.8262893345948652,0,0,0.9606111874801734,0.4712430641049859,MDC1;DNMT1;HDAC1;SOCS2;HERC2;STAMBPL1;NUP85;MAN1C1;DPH5;RPS2;FBXW4;CD52;HSPA8;SMAD3;TUBB;FN3KRP;NSMCE1;KLHL22;FBXL15;KLHL3;AXIN2;EEF2;RANGAP1;COMMD7;FBXO31;DPM3;DAD1;MFGE8;SAE1;OGT;ST6GALNAC6;SEC22C
Reactome_2022,Elastic Fibre Formation R-HSA-1566948,1/39,0.6126107166332038,0.8262893345948652,0,0,1.0703219426436654,0.5244851425562277,FBLN5
Reactome_2022,NGF-stimulated Transcription R-HSA-9031628,1/39,0.6126107166332038,0.8262893345948652,0,0,1.0703219426436654,0.5244851425562277,ID3
Reactome_2022,RHOU GTPase Cycle R-HSA-9013420,1/39,0.6126107166332038,0.8262893345948652,0,0,1.0703219426436654,0.5244851425562277,WDR6
Reactome_2022,SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142,1/39,0.6126107166332038,0.8262893345948652,0,0,1.0703219426436654,0.5244851425562277,NUP85
Reactome_2022,Signaling By FGFR3 R-HSA-5654741,1/39,0.6126107166332038,0.8262893345948652,0,0,1.0703219426436654,0.5244851425562277,PLCG1
Reactome_2022,Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313,1/39,0.6126107166332038,0.8262893345948652,0,0,1.0703219426436654,0.5244851425562277,POLE3
Reactome_2022,Signaling By NTRKs R-HSA-166520,3/132,0.6171835574245199,0.8311273784486746,0,0,0.9453951538199016,0.4562371122815518,BCL11B;ID3;PLCG1
Reactome_2022,Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782,1/40,0.6219261939039338,0.8311692198233764,0,0,1.0428242599432578,0.4952725433616454,B4GALT7
Reactome_2022,RET Signaling R-HSA-8853659,1/40,0.6219261939039338,0.8311692198233764,0,0,1.0428242599432578,0.4952725433616454,PLCG1
Reactome_2022,RNA Polymerase III Abortive And Retractive Initiation R-HSA-749476,1/40,0.6219261939039338,0.8311692198233764,0,0,1.0428242599432578,0.4952725433616454,POLR2H
Reactome_2022,Signaling By FGFR4 R-HSA-5654743,1/40,0.6219261939039338,0.8311692198233764,0,0,1.0428242599432578,0.4952725433616454,PLCG1
Reactome_2022,Protein-protein Interactions At Synapses R-HSA-6794362,2/88,0.6275307596577813,0.8311692198233764,0,0,0.9455093898997762,0.4405720040004309,LRFN3;APBA3
Reactome_2022,Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332,1/41,0.6310181180536176,0.8311692198233764,0,0,1.0167014613778709,0.468110402213433,TUBB
Reactome_2022,MTOR Signaling R-HSA-165159,1/41,0.6310181180536176,0.8311692198233764,0,0,1.0167014613778709,0.468110402213433,EIF4B
Reactome_2022,Negative Regulation Of MAPK Pathway R-HSA-5675221,1/41,0.6310181180536176,0.8311692198233764,0,0,1.0167014613778709,0.468110402213433,DUSP8
Reactome_2022,"Sensory Perception Of Sweet, Bitter, And Umami (Glutamate) Taste R-HSA-9717207",1/41,0.6310181180536176,0.8311692198233764,0,0,1.0167014613778709,0.468110402213433,ITPR3
Reactome_2022,Mitochondrial Biogenesis R-HSA-1592230,2/89,0.6336675015635178,0.8311692198233764,0,0,0.934593372769682,0.4263903826937456,TFB1M;POLRMT
Reactome_2022,Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,ACACB
Reactome_2022,Defective Pyroptosis R-HSA-9710421,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,DNMT1
Reactome_2022,Formation Of Incision Complex In GG-NER R-HSA-5696395,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,GTF2H5
Reactome_2022,Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,ITPR3
Reactome_2022,Intra-Golgi Traffic R-HSA-6811438,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,MAN1C1
Reactome_2022,NS1 Mediated Effects On Host Pathways R-HSA-168276,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,NUP85
Reactome_2022,PRC2 Methylates Histones And DNA R-HSA-212300,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,DNMT1
Reactome_2022,RND1 GTPase Cycle R-HSA-9696273,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,WDR6
Reactome_2022,RND3 GTPase Cycle R-HSA-9696264,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,WDR6
Reactome_2022,Signaling By SCF-KIT R-HSA-1433557,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,GRAP
Reactome_2022,Transport Of Mature mRNA Derived From An Intronless Transcript R-HSA-159231,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,NUP85
Reactome_2022,tRNA Aminoacylation R-HSA-379724,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,PPA1
Reactome_2022,tRNA Modification In Nucleus And Cytosol R-HSA-6782315,1/42,0.6398918430194204,0.8311692198233764,0,0,0.9918529456693316,0.4428188099896005,OSGEP
Reactome_2022,MAPK Family Signaling Cascades R-HSA-5683057,7/318,0.6440241670906316,0.8346520467425231,0,0,0.9140738122268072,0.4022098695021092,RNMT;IL2RB;FLT3LG;ARL2;PRKCQ;DUSP8;RASGRP3
Reactome_2022,HCMV Late Events R-HSA-9610379,2/91,0.6457034601311737,0.8346520467425231,0,0,0.9134972497766912,0.3995773270116297,NUP85;TARBP1
Reactome_2022,DAP12 Interactions R-HSA-2172127,1/43,0.6485525948435372,0.8346520467425231,0,0,0.9681876926135798,0.419237059759495,PLCG1
Reactome_2022,RND2 GTPase Cycle R-HSA-9696270,1/43,0.6485525948435372,0.8346520467425231,0,0,0.9681876926135798,0.419237059759495,WDR6
Reactome_2022,Retinoid Metabolism And Transport R-HSA-975634,1/43,0.6485525948435372,0.8346520467425231,0,0,0.9681876926135798,0.419237059759495,AKR1C3
Reactome_2022,Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234,1/43,0.6485525948435372,0.8346520467425231,0,0,0.9681876926135798,0.419237059759495,NUP85
Reactome_2022,Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,2/92,0.6516032328501388,0.8346520467425231,0,0,0.903300790330079,0.3869012894458642,CD52;DPM3
Reactome_2022,"Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988",1/44,0.6570054744852998,0.8346520467425231,0,0,0.9456231490022818,0.3972212287377587,IL2RB
Reactome_2022,PI3K Cascade R-HSA-109704,1/44,0.6570054744852998,0.8346520467425231,0,0,0.9456231490022818,0.3972212287377587,FLT3LG
Reactome_2022,Sphingolipid De Novo Biosynthesis R-HSA-1660661,1/44,0.6570054744852998,0.8346520467425231,0,0,0.9456231490022818,0.3972212287377587,ORMDL3
Reactome_2022,TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,1/44,0.6570054744852998,0.8346520467425231,0,0,0.9456231490022818,0.3972212287377587,SMAD3
Reactome_2022,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,1/44,0.6570054744852998,0.8346520467425231,0,0,0.9456231490022818,0.3972212287377587,PPP1R13B
Reactome_2022,Oxidative Stress Induced Senescence R-HSA-2559580,2/93,0.6574246251922128,0.8346520467425231,0,0,0.8933284288932825,0.374684419214541,CDK6;CDK4
Reactome_2022,RAC3 GTPase Cycle R-HSA-9013423,2/93,0.6574246251922128,0.8346520467425231,0,0,0.8933284288932825,0.374684419214541,DOCK10;IL32
Reactome_2022,VEGFA-VEGFR2 Pathway R-HSA-4420097,2/93,0.6574246251922128,0.8346520467425231,0,0,0.8933284288932825,0.374684419214541,ITPR3;PLCG1
Reactome_2022,C-type Lectin Receptors (CLRs) R-HSA-5621481,3/141,0.6613702438424417,0.8383986700138021,0,0,0.8833287758636406,0.3652047467923561,ICAM2;ITPR3;CARD11
Reactome_2022,Bile Acid And Bile Salt Metabolism R-HSA-194068,1/45,0.6652554609648845,0.8402784282216867,0,0,0.9240842664642248,0.3766421097625926,AKR1C3
Reactome_2022,ERCC6 (CSB) And EHMT2 (G9a) Positively Regulate rRNA Expression R-HSA-427389,1/45,0.6652554609648845,0.8402784282216867,0,0,0.9240842664642248,0.3766421097625926,HDAC1
Reactome_2022,Beta-catenin Independent WNT Signaling R-HSA-3858494,3/142,0.6660450383640883,0.8402784282216867,0,0,0.8769286457626352,0.3563820351150953,LEF1;ITPR3;AXIN2
Reactome_2022,Drug ADME R-HSA-9748784,2/95,0.6688337192606784,0.8402784282216867,0,0,0.874027084176902,0.3515509998030737,SLC38A1;IMPDH2
Reactome_2022,Transcriptional Regulation By RUNX3 R-HSA-8878159,2/95,0.6688337192606784,0.8402784282216867,0,0,0.874027084176902,0.3515509998030737,SMAD3;LEF1
Reactome_2022,P75 NTR Receptor-Mediated Signaling R-HSA-193704,2/95,0.6688337192606784,0.8402784282216867,0,0,0.874027084176902,0.3515509998030737,HDAC1;ARHGEF19
Reactome_2022,Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,7/327,0.6724823255105948,0.843385067434802,0,0,0.8879492600422833,0.3523200186901938,P2RY10;PTGER2;CCL5;PNOC;CCR7;GPR18;PTGDR
Reactome_2022,XBP1(S) Activates Chaperone Genes R-HSA-381038,1/46,0.6733074144526948,0.843385067434802,0,0,0.9035026675945256,0.3573834358702571,SRPRB
Reactome_2022,IRS-mediated Signaling R-HSA-112399,1/47,0.6811660788032804,0.8481875988643507,0,0,0.883815920849596,0.3393403518315799,FLT3LG
Reactome_2022,Metabolism Of Fat-Soluble Vitamins R-HSA-6806667,1/47,0.6811660788032804,0.8481875988643507,0,0,0.883815920849596,0.3393403518315799,AKR1C3
Reactome_2022,SUMOylation Of RNA Binding Proteins R-HSA-4570464,1/47,0.6811660788032804,0.8481875988643507,0,0,0.883815920849596,0.3393403518315799,NUP85
Reactome_2022,Sensory Perception Of Taste R-HSA-9717189,1/47,0.6811660788032804,0.8481875988643507,0,0,0.883815920849596,0.3393403518315799,ITPR3
Reactome_2022,Signaling By GPCR R-HSA-372790,15/689,0.6870837605557125,0.8524480239079513,0,0,0.9019814300756198,0.3385127936554608,P2RY10;PRKCH;PTGER2;PDE4D;ARHGEF19;ITPR3;PRKX;PPP3CC;CCL5;PNOC;PRKCQ;CCR7;PDE7A;GPR18;PTGDR
Reactome_2022,DNA Damage Bypass R-HSA-73893,1/48,0.6888360845652158,0.8524480239079513,0,0,0.8649669080087061,0.3224180927025072,POLE3
Reactome_2022,IRE1alpha Activates Chaperones R-HSA-381070,1/48,0.6888360845652158,0.8524480239079513,0,0,0.8649669080087061,0.3224180927025072,SRPRB
Reactome_2022,NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947,1/48,0.6888360845652158,0.8524480239079513,0,0,0.8649669080087061,0.3224180927025072,HDAC1
Reactome_2022,Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,8/378,0.6896435970405964,0.8524480239079513,0,0,0.8772331653687586,0.3259625986053465,FBXW4;HERC2;ARIH2;KLHL22;KLHL3;FBXL15;ANAPC1;FBXO31
Reactome_2022,CLEC7A (Dectin-1) Signaling R-HSA-5607764,2/99,0.6907287833934531,0.852539332943896,0,0,0.837812189966786,0.3099972387316544,ITPR3;CARD11
Reactome_2022,Stimuli-sensing Channels R-HSA-2672351,2/100,0.6960129355359204,0.854580423019653,0,0,0.8292203910853044,0.3004987174609427,TRPV2;MCOLN2
Reactome_2022,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,1/49,0.6963219514639688,0.854580423019653,0,0,0.8469032707028532,0.3065308389489954,EPHA1
Reactome_2022,Signaling By FGFR1 R-HSA-5654736,1/49,0.6963219514639688,0.854580423019653,0,0,0.8469032707028532,0.3065308389489954,PLCG1
Reactome_2022,CDC42 GTPase Cycle R-HSA-9013148,3/149,0.6974511637455768,0.854580423019653,0,0,0.8345825794779013,0.300719118409582,DOCK10;SH3PXD2A;ARHGEF19
Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,3/149,0.6974511637455768,0.854580423019653,0,0,0.8345825794779013,0.300719118409582,MDC1;HERC2;POLE3
Reactome_2022,Extension Of Telomeres R-HSA-180786,1/50,0.7036280912624839,0.8584059058383126,0,0,0.8295769247156065,0.2916007205292485,LRIG1
Reactome_2022,Ion Homeostasis R-HSA-5578775,1/50,0.7036280912624839,0.8584059058383126,0,0,0.8295769247156065,0.2916007205292485,ITPR3
Reactome_2022,Neurotransmitter Release Cycle R-HSA-112310,1/50,0.7036280912624839,0.8584059058383126,0,0,0.8295769247156065,0.2916007205292485,HSPA8
Reactome_2022,Signaling By VEGF R-HSA-194138,2/102,0.7063572812391332,0.8596408565416332,0,0,0.8125523012552301,0.2824708923522344,ITPR3;PLCG1
Reactome_2022,SLC-mediated Transmembrane Transport R-HSA-425407,5/247,0.7100344535416621,0.8596408565416332,0,0,0.8385384949978252,0.2871506181873717,SLC7A6;SLC38A1;ARL2BP;ARL2;SLC25A4
Reactome_2022,IRS-related Events Triggered By IGF1R R-HSA-2428928,1/51,0.7107588102129518,0.8596408565416332,0,0,0.8129436325678497,0.277556948935393,FLT3LG
Reactome_2022,Synthesis Of PIPs At Plasma Membrane R-HSA-1660499,1/51,0.7107588102129518,0.8596408565416332,0,0,0.8129436325678497,0.277556948935393,PLEKHA1
Reactome_2022,Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148,1/51,0.7107588102129518,0.8596408565416332,0,0,0.8129436325678497,0.277556948935393,TBC1D4
Reactome_2022,Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,1/51,0.7107588102129518,0.8596408565416332,0,0,0.8129436325678497,0.277556948935393,CDK4
Reactome_2022,Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393,2/104,0.7164066994776274,0.8606494119044286,0,0,0.7965378620067274,0.2656511576547006,SLC38A1;SLC7A6
Reactome_2022,Apoptotic Execution Phase R-HSA-75153,1/52,0.7177183114695295,0.8606494119044286,0,0,0.7969626263866716,0.2643350582755407,PRKCQ
Reactome_2022,IGF1R Signaling Cascade R-HSA-2428924,1/52,0.7177183114695295,0.8606494119044286,0,0,0.7969626263866716,0.2643350582755407,FLT3LG
Reactome_2022,RHOD GTPase Cycle R-HSA-9013405,1/52,0.7177183114695295,0.8606494119044286,0,0,0.7969626263866716,0.2643350582755407,HINT2
Reactome_2022,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,1/52,0.7177183114695295,0.8606494119044286,0,0,0.7969626263866716,0.2643350582755407,CDK4
Reactome_2022,Signaling By PDGF R-HSA-186797,1/52,0.7177183114695295,0.8606494119044286,0,0,0.7969626263866716,0.2643350582755407,PLCG1
Reactome_2022,Integration Of Energy Metabolism R-HSA-163685,2/105,0.7213222525895,0.8626589242853503,0,0,0.7887638623715318,0.2576649303280361,ITPR3;ACACB
Reactome_2022,DNA Replication R-HSA-69306,3/155,0.7225490585144951,0.8626589242853503,0,0,0.8013902681231381,0.2604277635707808,POLE3;LRIG1;ANAPC1
Reactome_2022,Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091,1/53,0.7245106979763085,0.8626589242853503,0,0,0.7815962742893849,0.2518762393869608,B4GALT7
Reactome_2022,Insulin Receptor Signaling Cascade R-HSA-74751,1/53,0.7245106979763085,0.8626589242853503,0,0,0.7815962742893849,0.2518762393869608,FLT3LG
Reactome_2022,Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,1/53,0.7245106979763085,0.8626589242853503,0,0,0.7815962742893849,0.2518762393869608,FLT3LG
Reactome_2022,AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,1/54,0.7311399742901982,0.8672453554556565,0,0,0.7668097845353922,0.2401267556817554,HSPA8
Reactome_2022,Degradation Of AXIN R-HSA-4641257,1/54,0.7311399742901982,0.8672453554556565,0,0,0.7668097845353922,0.2401267556817554,AXIN2
Reactome_2022,Hemostasis R-HSA-109582,12/576,0.731448929690358,0.8672453554556565,0,0,0.861793053282415,0.269506711820031,VPREB3;DOCK10;CD2;SLC7A6;PRKCH;HDAC1;SIRPG;PRKCQ;ITPR3;CTSW;PLCG1;SOD1
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",5/254,0.732612140655844,0.8674045429394333,0,0,0.8146692031283027,0.253475244501314,PRKCH;PRKCQ;CTSW;ITPR3;SOD1
Reactome_2022,Golgi Associated Vesicle Biogenesis R-HSA-432722,1/55,0.7376100493407942,0.8708757305242151,0,0,0.7525709425500657,0.2290374274519287,HSPA8
Reactome_2022,Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,1/55,0.7376100493407942,0.8708757305242151,0,0,0.7525709425500657,0.2290374274519287,ACACB
